gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1660908055				CC_BY_NC_4_0	2015-05-19T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006861	006861		R.G. Spurr															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyeu		Lago Los Juncos, Est. Perito Moreno 900m																																																												Chloephaga picta (J.F.Gmelin, 1789)								Animalia	Chordata	Aves	Anseriformes		Anatidae				Chloephaga	Chloephaga			picta			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.267Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5232428	5232428	1	44	212	1108		2986				2497988		5232428	Chloephaga picta	Chloephaga picta (J.F.Gmelin, 1789)	Chloephaga picta		EML	2025-11-25T07:12:45.267Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908054				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006869	006869		Miguel I. Christie															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	General Roca		Villa Regina Ruta Nac.22																																																												Pardirallus sanguinolentus (Swainson, 1838)								Animalia	Chordata	Aves	Gruiformes		Rallidae				Pardirallus	Pardirallus			sanguinolentus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.270Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2474715	2474715	1	44	212	1493		9342				2474706		2474715	Pardirallus sanguinolentus	Pardirallus sanguinolentus (Swainson, 1838)	Pardirallus sanguinolentus		EML	2025-11-25T07:12:45.270Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908053				CC_BY_NC_4_0	2015-06-23T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006850	006850		R. Spurr															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Lago Nahuel Huapi																																																												Milvago chimango (Vieillot, 1816)								Animalia	Chordata	Aves	Falconiformes		Falconidae				Milvago	Milvago			chimango			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.267Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2481065	2481065	1	44	212	7191407		5240				2481064		2481065	Milvago chimango	Milvago chimango (Vieillot, 1816)	Milvago chimango		EML	2025-11-25T07:12:45.267Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908052				CC_BY_NC_4_0	2015-06-30T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006863	006863		Marcelo D. Bettinelli															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		PN Nahuel Huapi																																																												Callipepla californica (Shaw, 1798)								Animalia	Chordata	Aves	Galliformes		Odontophoridae				Callipepla	Callipepla			californica			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.266Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5228080	5228080	1	44	212	723		9325				2474205		5228080	Callipepla californica	Callipepla californica (Shaw, 1798)	Callipepla californica		EML	2025-11-25T07:12:45.266Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908051				CC_BY_NC_4_0	2015-06-16T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006825	006825		Federico Contino															PRESENT																																									SOUTH_AMERICA				AR	Jujuy	Valle grande		Santa Bárbara El Fuerte																																																												Penelope obscura Temminck, 1815								Animalia	Chordata	Aves	Galliformes		Cracidae				Penelope	Penelope			obscura			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.311Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2482212	2482212	1	44	212	723		5237				2482191		2482212	Penelope obscura	Penelope obscura Temminck, 1815	Penelope obscura		EML	2025-11-25T07:12:45.311Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908050				CC_BY_NC_4_0	2015-05-19T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006860	006860		Miguel I. Christie															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Huiliches		Arroyo Llamue, 850m, 4,5km. E. 1,5km al N. Cerro Capaollanoz																																																												Merganetta armata Gould, 1842								Animalia	Chordata	Aves	Anseriformes		Anatidae				Merganetta	Merganetta			armata			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.269Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2498275	2498275	1	44	212	1108		2986				2498274		2498275	Merganetta armata	Merganetta armata Gould, 1842	Merganetta armata		EML	2025-11-25T07:12:45.269Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908049				CC_BY_NC_4_0	2015-07-24T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006832	006832		J. Paez															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Tupungato		Zapata																																																												Eudromia elegans I.Geoffroy Saint-Hilaire, 1832								Animalia	Chordata	Aves	Tinamiformes		Tinamidae				Eudromia	Eudromia			elegans			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.272Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5228704	5228704	1	44	212	726		9353				2477479		5228704	Eudromia elegans	Eudromia elegans I.Geoffroy Saint-Hilaire, 1832	Eudromia elegans		EML	2025-11-25T07:12:45.272Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908048				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006875	006875		Marcelo D. Bettinelli															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		Bariloche																																																												Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.278Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231459	5231459	1	44	212	729		9355				2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2025-11-25T07:12:45.278Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908047				CC_BY_NC_4_0	2015-04-21T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006828	006828		Federico Contino															PRESENT																																									SOUTH_AMERICA				AR	Jujuy	Ledesma		Yuto																																																												Accipiter bicolor (Vieillot, 1817)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Accipiter	Accipiter			bicolor			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.295Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2480599	2480599	1	44	212	7191147		2877				9405810		2480599	Accipiter bicolor	Accipiter bicolor (Vieillot, 1817)	Accipiter bicolor		EML	2025-11-25T07:12:45.295Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908046				CC_BY_NC_4_0	2015-04-21T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006856	006856		Miguel I. Christie															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		S.C. Bariloche, Ciudad, 800m																																																												Accipiter bicolor (Vieillot, 1817)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Accipiter	Accipiter			bicolor			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.266Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2480599	2480599	1	44	212	7191147		2877				9405810		2480599	Accipiter bicolor	Accipiter bicolor (Vieillot, 1817)	Accipiter bicolor		EML	2025-11-25T07:12:45.266Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908045				CC_BY_NC_4_0	2015-06-17T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006865	006865		Miguel I. Christie															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyeu		Puente R. Pichileufú																																																												Falco sparverius Linnaeus, 1758								Animalia	Chordata	Aves	Falconiformes		Falconidae				Falco	Falco			sparverius			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.268Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	9685907	9685907	1	44	212	7191407		5240				2480996		9685907	Falco sparverius	Falco sparverius Linnaeus, 1758	Falco sparverius		EML	2025-11-25T07:12:45.268Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908044				CC_BY_NC_4_0	2015-07-07T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006937	006937		L. López															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		2 Km S Pichi Ciego																																																												Cyanoliseus patagonus (Vieillot, 1818)								Animalia	Chordata	Aves	Psittaciformes		Psittacidae				Cyanoliseus	Cyanoliseus			patagonus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.230Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2479529	2479529	1	44	212	1445		9340				2479528		2479529	Cyanoliseus patagonus	Cyanoliseus patagonus (Vieillot, 1818)	Cyanoliseus patagonus		EML	2025-11-25T07:12:45.230Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908043				CC_BY_NC_4_0	2015-07-23T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006864	006864		Marcelo D. Bettinelli															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Lácar		Pampa de Alicura																																																												Thinocorus rumicivorus Eschscholtz, 1829								Animalia	Chordata	Aves	Charadriiformes		Thinocoridae				Thinocorus	Thinocorus			rumicivorus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.270Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2480961	2480961	1	44	212	7192402		5287				2480959		2480961	Thinocorus rumicivorus	Thinocorus rumicivorus Eschscholtz, 1829	Thinocorus rumicivorus		EML	2025-11-25T07:12:45.270Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908042				CC_BY_NC_4_0	2015-06-30T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006867	006867		Miguel I. Christie															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		Ea. La Primavera																																																												Callipepla californica (Shaw, 1798)								Animalia	Chordata	Aves	Galliformes		Odontophoridae				Callipepla	Callipepla			californica			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.268Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5228080	5228080	1	44	212	723		9325				2474205		5228080	Callipepla californica	Callipepla californica (Shaw, 1798)	Callipepla californica		EML	2025-11-25T07:12:45.268Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908041				CC_BY_NC_4_0	2015-06-16T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006821	006821		Federico Contino															PRESENT																																									SOUTH_AMERICA				AR	Jujuy	Valle grande		Santa Bárbara Palma sola																																																												Penelope obscura Temminck, 1815								Animalia	Chordata	Aves	Galliformes		Cracidae				Penelope	Penelope			obscura			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.311Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2482212	2482212	1	44	212	723		5237				2482191		2482212	Penelope obscura	Penelope obscura Temminck, 1815	Penelope obscura		EML	2025-11-25T07:12:45.311Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908040				CC_BY_NC_4_0	2015-07-07T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006734	006734		N/A N/A															PRESENT																																									SOUTH_AMERICA				AR	N/A	N/A		N/A																																																												Fulica americana Gmelin, 1789								Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica	Fulica			americana			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.330Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2474393	2474393	1	44	212	1493		9342				2474376		2474393	Fulica americana	Fulica americana Gmelin, 1789	Fulica americana		EML	2025-11-25T07:12:45.330Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908039				CC_BY_NC_4_0	2016-05-26T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006729	006729		Yolanda Ester Davies															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Capital		Capital																																																												Troglodytes aedon Vieillot, 1809								Animalia	Chordata	Aves	Passeriformes		Troglodytidae				Troglodytes	Troglodytes			aedon			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.334Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5231459	5231459	1	44	212	729		9355				2493899		5231459	Troglodytes aedon	Troglodytes aedon Vieillot, 1809	Troglodytes aedon		EML	2025-11-25T07:12:45.334Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908038				CC_BY_NC_4_0	2015-06-16T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006820	006820		Federico Contino															PRESENT																																									SOUTH_AMERICA				AR	Jujuy	Valle grande		Santa Bárbara arenal																																																												Penelope obscura Temminck, 1815								Animalia	Chordata	Aves	Galliformes		Cracidae				Penelope	Penelope			obscura			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.311Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2482212	2482212	1	44	212	723		5237				2482191		2482212	Penelope obscura	Penelope obscura Temminck, 1815	Penelope obscura		EML	2025-11-25T07:12:45.311Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908037				CC_BY_NC_4_0	2015-07-07T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006808	006808		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		10 Km N Pichi Ciego																																																												Cyanoliseus patagonus (Vieillot, 1818)								Animalia	Chordata	Aves	Psittaciformes		Psittacidae				Cyanoliseus	Cyanoliseus			patagonus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.306Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2479529	2479529	1	44	212	1445		9340				2479528		2479529	Cyanoliseus patagonus	Cyanoliseus patagonus (Vieillot, 1818)	Cyanoliseus patagonus		EML	2025-11-25T07:12:45.306Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908036				CC_BY_NC_4_0	2015-05-05T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006849	006849		Ricardo Spurr															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyeu		Perito Moreno, Lag. Los juncos																																																												Anas sibilatrix Poeppig, 1829								Animalia	Chordata	Aves	Anseriformes		Anatidae				Mareca	Anas			sibilatrix			SPECIES				SYNONYM			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.274Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2498110	9508460	1	44	212	1108		2986				2498314		9508460	Mareca sibilatrix	Mareca sibilatrix (Poeppig, 1829)	Anas sibilatrix		EML	2025-11-25T07:12:45.274Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									
1660908035				CC_BY_NC_4_0	2015-07-07T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006807	006807		Julio Rafael Contreras Roqué															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Santa Rosa		10 Km N Pichi Ciego																																																												Cyanoliseus patagonus (Vieillot, 1818)								Animalia	Chordata	Aves	Psittaciformes		Psittacidae				Cyanoliseus	Cyanoliseus			patagonus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.305Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2479529	2479529	1	44	212	1445		9340				2479528		2479529	Cyanoliseus patagonus	Cyanoliseus patagonus (Vieillot, 1818)	Cyanoliseus patagonus		EML	2025-11-25T07:12:45.305Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908034				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006841	006841		Nora R.  Ibarguengoitia															PRESENT																																									SOUTH_AMERICA				AR	Buenos Aires	N/A		Ruta Nac. N° 5																																																												Fulica rufifrons Philippi & Landbeck, 1861								Animalia	Chordata	Aves	Gruiformes		Rallidae				Fulica	Fulica			rufifrons			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.276Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2474390	2474390	1	44	212	1493		9342				2474376		2474390	Fulica rufifrons	Fulica rufifrons Philippi & Landbeck, 1861	Fulica rufifrons		EML	2025-11-25T07:12:45.276Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908033				CC_BY_NC_4_0	2015-07-13T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006857	006857		Miguel I. Christie															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Pilcaniyeu		Estancia Perito Moreno																																																												Phalaropus fulicarius (Linnaeus, 1758)								Animalia	Chordata	Aves	Charadriiformes		Scolopacidae				Phalaropus	Phalaropus			fulicarius			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.267Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5229390	5229390	1	44	212	7192402		5282				9549339		5229390	Phalaropus fulicarius	Phalaropus fulicarius (Linnaeus, 1758)	Phalaropus fulicarius		EML	2025-11-25T07:12:45.267Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908032				CC_BY_NC_4_0									IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006839	006839		Marcelo D. Bettinelli															PRESENT																																									SOUTH_AMERICA				AR	Neuquén	Los Lagos		Nahuel Huapi Río Tariful																																																												Nycticorax nycticorax (Linnaeus, 1758)								Animalia	Chordata	Aves	Pelecaniformes		Ardeidae				Nycticorax	Nycticorax			nycticorax			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.272Z						CONTINENT_DERIVED_FROM_COUNTRY;MODIFIED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2480863	2480863	1	44	212	7190953		3685				2480856		2480863	Nycticorax nycticorax	Nycticorax nycticorax (Linnaeus, 1758)	Nycticorax nycticorax		EML	2025-11-25T07:12:45.272Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908031				CC_BY_NC_4_0	2015-04-23T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006682	006682		N. Nastase															PRESENT																																									SOUTH_AMERICA				AR	Mendoza	Las Heras		Villavicencio																																																												Buteo polyosoma (Quoy & Gaimard, 1824)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Buteo	Buteo			polyosoma			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.408Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	2480552	2480552	1	44	212	7191147		2877				2480517		2480552	Buteo polyosoma	Buteo polyosoma (Quoy & Gaimard, 1824)	Buteo polyosoma		EML	2025-11-25T07:12:45.408Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
1660908030				CC_BY_NC_4_0	2015-07-07T00:00:00Z								IADIZA	COI			PRESERVED_SPECIMEN				IADIZA:COI:006852	006852		Marcelo D. Bettinelli															PRESENT																																									SOUTH_AMERICA				AR	Río Negro	Bariloche		9 Km W de Bariloche																																																												Enicognathus ferrugineus (Statius Muller, 1776)								Animalia	Chordata	Aves	Psittaciformes		Psittacidae				Enicognathus	Enicognathus			ferrugineus			SPECIES				ACCEPTED			a0d072fc-e6be-45d7-9fa8-afa4b38b788a	AR	2025-11-25T07:12:45.269Z						CONTINENT_DERIVED_FROM_COUNTRY;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				false	false	5229094	5229094	1	44	212	1445		9340				2479586		5229094	Enicognathus ferrugineus	Enicognathus ferrugineus (Statius Muller, 1776)	Enicognathus ferrugineus		EML	2025-11-25T07:12:45.269Z	2025-11-24T06:34:24.956Z		false			false	LATIN_AMERICA	LATIN_AMERICA									LC
